작업순번,구분,주소시작,주소끝,슬롯,문자열,바이트,길이,색상,메모
704,문자,0x9CAD,0x9CAE,592,억,00 72,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
705,문자,0x9CAF,0x9CB0,593,조,F0 EB,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
706,문자,0x9CB1,0x9CB2,594,차,A0 E0,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
707,문자,0x9CB3,0x9CB4,595,도,20 2E,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
708,문자,0x9CB5,0x9CB6,596,、,20 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
709,문자,0x9CB7,0x9CB8,597,모,A0 35,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
710,문자,0x9CB9,0x9CBA,598,든,00 30,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
711,문자,0x9CBB,0x9CBC,599,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
712,문자,0x9CBD,0x9CBE,600,게,00 20,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
713,문자,0x9CBF,0x9CC0,601,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
714,문자,0x9CC1,0x9CC2,602,사,E0 3C,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
715,문자,0x9CC3,0x9CC4,603,라,F0 30,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
716,문자,0x9CC5,0x9CC6,604,져,F0 E7,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
717,문자,0x9CC7,0x9CC8,605,버,F0 39,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
718,문자,0x9CC9,0x9CCA,606,렸,C0 31,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
719,문자,0x9CCB,0x9CCC,607,다,C0 27,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
720,문자,0x9CCD,0x9CCE,608,고,80 20,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
721,문자,0x9CCF,0x9CD0,609,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
722,문자,0x9CD1,0x9CD2,610,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
723,문자,0x9CD3,0x9CD4,611,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
724,문자,0x9CD5,0x9CD6,612,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
725,문자,0x9CD7,0x9CD8,613,후,C0 E4,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
726,문자,0x9CD9,0x9CDA,614,후,C0 E4,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
727,문자,0x9CDB,0x9CDC,615,、,20 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
728,제어,0x9CDD,0x9CE0,,,12 00 23 00,4,fce4d6,한글 재배치 기준 HL=0x9CDD→0x9CE1. 제어토큰 유지.
729,문자,0x9CE1,0x9CE2,616,그,50 21,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
730,문자,0x9CE3,0x9CE4,617,치,A0 E1,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
731,문자,0x9CE5,0x9CE6,618,만,D0 34,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
732,문자,0x9CE7,0x9CE8,619,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
733,문자,0x9CE9,0x9CEA,620,걱,A0 1D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
734,문자,0x9CEB,0x9CEC,621,정,F0 DF,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
735,문자,0x9CED,0x9CEE,622,하,50 E3,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
736,문자,0x9CEF,0x9CF0,623,지,10 E0,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
737,문자,0x9CF1,0x9CF2,624,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
738,문자,0x9CF3,0x9CF4,625,마,B0 34,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
739,문자,0x9CF5,0x9CF6,626,。,30 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
740,제어,0x9CF7,0x9CFA,,,12 00 21 00,4,fce4d6,한글 재배치 기준 HL=0x9CF7→0x9CFB. 제어토큰 유지.
741,제어,0x9CFB,0x9CFC,,,15 00,2,fce4d6,한글 재배치 기준 HL=0x9CFB→0x9CFD. 제어토큰 유지.
742,문자,0x9CFD,0x9CFE,627,넌,60 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
743,문자,0x9CFF,0x9D00,628,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
744,문자,0x9D01,0x9D02,629,내,00 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
745,문자,0x9D03,0x9D04,630,가,A0 17,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
746,문자,0x9D05,0x9D06,631,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
747,문자,0x9D07,0x9D08,632,계,70 20,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
748,문자,0x9D09,0x9D0A,633,속,E0 3D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
749,문자,0x9D0B,0x9D0C,634,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
750,문자,0x9D0D,0x9D0E,635,기,B0 21,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
751,문자,0x9D0F,0x9D10,636,억,00 72,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
752,문자,0x9D11,0x9D12,637,해,B0 E3,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
753,문자,0x9D13,0x9D14,638,줄,F0 F9,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
754,문자,0x9D15,0x9D16,639,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
755,문자,0x9D17,0x9D18,640,테,60 E2,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
756,문자,0x9D19,0x9D1A,641,니,F0 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
757,문자,0x9D1B,0x9D1C,642,까,F0 21,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
758,문자,0x9D1D,0x9D1E,643,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
759,문자,0x9D1F,0x9D20,644,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
760,문자,0x9D21,0x9D22,645,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
761,제어,0x9D23,0x9D27,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=0x9D23→0x9D28. 제어토큰 유지.
762,문자,0x9D28,0x9D29,646,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
763,문자,0x9D2A,0x9D2B,647,마,B0 34,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
764,문자,0x9D2C,0x9D2D,648,지,10 E0,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
765,문자,0x9D2E,0x9D2F,649,막,C0 34,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
766,문자,0x9D30,0x9D31,650,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
767,문자,0x9D32,0x9D33,651,숨,50 3F,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
768,문자,0x9D34,0x9D35,652,통,80 E2,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
769,문자,0x9D36,0x9D37,653,을,50 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
770,문자,0x9D38,0x9D39,654,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
771,문자,0x9D3A,0x9D3B,655,내,00 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
772,문자,0x9D3C,0x9D3D,656,가,A0 17,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
773,문자,0x9D3E,0x9D3F,657,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
774,문자,0x9D40,0x9D41,658,직,20 E0,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
775,문자,0x9D42,0x9D43,659,접,E0 DF,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
776,문자,0x9D44,0x9D45,660,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
777,문자,0x9D46,0x9D47,661,끊,70 24,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
778,문자,0x9D48,0x9D49,662,어,00 70,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
779,문자,0x9D4A,0x9D4B,663,줄,F0 F9,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
780,문자,0x9D4C,0x9D4D,664,게,00 20,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
781,문자,0x9D4E,0x9D4F,665,。,30 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
782,제어,0x9D50,0x9D51,,,10 12,2,fce4d6,한글 재배치 기준 HL=0x9D50→0x9D52. 제어토큰 유지.
783,제어,0x9D52,0x9D53,,,10 12,2,fce4d6,한글 재배치 기준 HL=0x9D52→0x9D54. 제어토큰 유지.
784,제어,0x9D54,0x9D55,,,10 12,2,fce4d6,한글 재배치 기준 HL=0x9D54→0x9D56. 제어토큰 유지.
785,제어,0x9D56,0x9D59,,,11 00 44 00,4,fce4d6,한글 재배치 기준 HL=0x9D56→0x9D5A. 제어토큰 유지.
786,제어,0x9D5A,0x9D5C,,,19 00 79,3,fce4d6,한글 재배치 기준 HL=0x9D5A→0x9D5D. 제어토큰 유지.
787,제어,0x9D5D,0x9D5E,,,15 00,2,fce4d6,한글 재배치 기준 HL=0x9D5D→0x9D5F. 제어토큰 유지.
788,제어,0x9D5F,0x9D60,,,17 00,2,fce4d6,한글 재배치 기준 HL=0x9D5F→0x9D61. 제어토큰 유지.
789,제어,0x9D61,0x9D63,,,1A 00 04,3,fce4d6,한글 재배치 기준 HL=0x9D61→0x9D64. 제어토큰 유지.
790,제어,0x9D64,0x9D65,,,16 00,2,fce4d6,한글 재배치 기준 HL=0x9D64→0x9D66. 제어토큰 유지.
791,문자,0x9D66,0x9D67,666,레,A0 31,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
792,문자,0x9D68,0x9D69,667,이,90 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
793,문자,0x9D6A,0x9D6B,668,코,10 E2,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
794,제어,0x9D6C,0x9D6F,,,12 00 23 00,4,fce4d6,한글 재배치 기준 HL=0x9D6C→0x9D70. 제어토큰 유지.
795,문자,0x9D70,0x9D71,669,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
796,문자,0x9D72,0x9D73,670,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
797,문자,0x9D74,0x9D75,671,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
798,제어,0x9D76,0x9D79,,,12 00 21 00,4,fce4d6,한글 재배치 기준 HL=0x9D76→0x9D7A. 제어토큰 유지.
799,문자,0x9D7A,0x9D7B,672,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
800,문자,0x9D7C,0x9D7D,673,너,50 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
801,문자,0x9D7E,0x9D7F,674,란,00 31,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
802,문자,0x9D80,0x9D81,675,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
803,문자,0x9D82,0x9D83,676,애,00 6A,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
804,문자,0x9D84,0x9D85,677,는,E0 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
805,문자,0x9D86,0x9D87,678,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
806,문자,0x9D88,0x9D89,679,정,F0 DF,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
807,문자,0x9D8A,0x9D8B,680,말,F0 34,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
808,문자,0x9D8C,0x9D8D,681,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
809,문자,0x9D8E,0x9D8F,682,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
810,문자,0x9D90,0x9D91,683,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
811,문자,0x9D92,0x9D93,684,!,A0 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
