runtime_addr,row,kind,slot,char,row_addr,byte_index_in_row,decoded_old,decoded_new,doc_decoded,disk_offset,raw_old,raw_new,payload_start,decode_key,segment_index,row_fill,speech_applied,generalized
0x99B7,353,제어,,,0x99B5~0x99B8,2,F1,21,21,0x1A368,00,30,0x1A2A0,0x2B,0x337,fce4d6,False,False
0x99B8,353,제어,,,0x99B5~0x99B8,3,C0,00,00,0x1A367,D0,10,0x1A2A0,0x2B,0x338,fce4d6,False,False
0x99B9,354,문자,277,가,0x99B9~0x99BA,0,18,A0,A0,0x1A366,29,B1,0x1A2A0,0x2B,0x339,e9ae2b,True,False
0x99BA,354,문자,277,가,0x99B9~0x99BA,1,50,17,17,0x1A365,62,29,0x1A2A0,0x2B,0x33A,e9ae2b,True,False
0x99BB,355,문자,278,지,0x99BB~0x99BC,0,AB,10,10,0x1A364,BE,23,0x1A2A0,0x2B,0x33B,e9ae2b,True,False
0x99BC,355,문자,278,지,0x99BB~0x99BC,1,80,E0,E0,0x1A363,94,F4,0x1A2A0,0x2B,0x33C,e9ae2b,True,False
0x99BD,356,문자,279,␠,0x99BD~0x99BE,0,19,18,18,0x1A362,2E,2D,0x1A2A0,0x2B,0x33D,e2f0d9,False,False
0x99BF,357,문자,280,그,0x99BF~0x99C0,0,00,50,50,0x1A360,17,67,0x1A2A0,0x2B,0x33F,e9ae2b,True,False
0x99C0,357,문자,280,그,0x99BF~0x99C0,1,23,21,21,0x1A35F,3B,39,0x1A2A0,0x2B,0x340,e9ae2b,True,False
0x99C1,358,문자,281,래,0x99C1~0x99C2,0,21,30,30,0x1A35E,3A,49,0x1A2A0,0x2B,0x341,e9ae2b,True,False
0x99C2,358,문자,281,래,0x99C1~0x99C2,1,00,31,31,0x1A35D,1A,4B,0x1A2A0,0x2B,0x342,e9ae2b,True,False
0x99C3,359,문자,282,？,0x99C3~0x99C4,0,30,90,90,0x1A35C,4B,AB,0x1A2A0,0x2B,0x343,e2f0d9,False,False
0x99C4,359,문자,282,？,0x99C3~0x99C4,1,38,12,12,0x1A35B,54,2E,0x1A2A0,0x2B,0x344,e2f0d9,False,False
0x99C5,360,제어,,,0x99C5~0x99C9,0,A0,12,12,0x1A35A,BD,2F,0x1A2A0,0x2B,0x345,fce4d6,False,False
0x99C6,360,제어,,,0x99C5~0x99C9,1,28,00,00,0x1A359,46,1E,0x1A2A0,0x2B,0x346,fce4d6,False,False
0x99C7,360,제어,,,0x99C5~0x99C9,2,40,23,23,0x1A358,5F,42,0x1A2A0,0x2B,0x347,fce4d6,False,False
0x99C8,360,제어,,,0x99C5~0x99C9,3,18,21,21,0x1A357,38,41,0x1A2A0,0x2B,0x348,fce4d6,False,False
0x99C9,360,제어,,,0x99C5~0x99C9,4,12,00,00,0x1A356,33,21,0x1A2A0,0x2B,0x349,fce4d6,False,False
0x99CA,361,문자,283,␠,0x99CA~0x99CB,0,00,18,18,0x1A355,22,3A,0x1A2A0,0x2B,0x34A,e2f0d9,False,False
0x99CB,361,문자,283,␠,0x99CA~0x99CB,1,23,12,12,0x1A354,46,35,0x1A2A0,0x2B,0x34B,e2f0d9,False,False
0x99CC,362,문자,284,애,0x99CC~0x99CD,0,21,00,00,0x1A353,45,24,0x1A2A0,0x2B,0x34C,e9ae2b,True,False
0x99CD,362,문자,284,애,0x99CC~0x99CD,1,00,6A,6A,0x1A352,25,8F,0x1A2A0,0x2B,0x34D,e9ae2b,True,False
0x99CE,363,문자,285,초,0x99CE~0x99CF,0,30,60,60,0x1A351,56,86,0x1A2A0,0x2B,0x34E,e9ae2b,True,False
0x99CF,363,문자,285,초,0x99CE~0x99CF,1,12,E1,E1,0x1A350,39,08,0x1A2A0,0x2B,0x34F,e9ae2b,True,False
0x99D0,364,문자,286,에,0x99D0~0x99D1,0,A0,40,40,0x1A34F,C8,68,0x1A2A0,0x2B,0x350,e9ae2b,True,False
0x99D1,364,문자,286,에,0x99D0~0x99D1,1,28,9F,9F,0x1A34E,51,C8,0x1A2A0,0x2B,0x351,e9ae2b,True,False
0x99D2,365,문자,287,␠,0x99D2~0x99D3,0,30,18,18,0x1A34D,5A,42,0x1A2A0,0x2B,0x352,e2f0d9,False,False
0x99D3,365,문자,287,␠,0x99D2~0x99D3,1,39,12,12,0x1A34C,64,3D,0x1A2A0,0x2B,0x353,e2f0d9,False,False
0x99D4,366,문자,288,여,0x99D4~0x99D5,0,70,50,50,0x1A34B,9C,7C,0x1A2A0,0x2B,0x354,e9ae2b,True,False
0x99D5,366,문자,288,여,0x99D4~0x99D5,1,28,9F,9F,0x1A34A,55,CC,0x1A2A0,0x2B,0x355,e9ae2b,True,False
0x99D6,367,문자,289,기,0x99D6~0x99D7,0,30,B0,B0,0x1A349,5E,DE,0x1A2A0,0x2B,0x356,e9ae2b,True,False
0x99D7,367,문자,289,기,0x99D6~0x99D7,1,19,21,21,0x1A348,48,50,0x1A2A0,0x2B,0x357,e9ae2b,True,False
0x99D8,368,문자,290,와,0x99D8~0x99D9,0,30,E0,E0,0x1A347,60,10,0x1A2A0,0x2B,0x358,e9ae2b,True,False
0x99D9,368,문자,290,와,0x99D8~0x99D9,1,39,9F,9F,0x1A346,6A,D0,0x1A2A0,0x2B,0x359,e9ae2b,True,False
0x99DA,369,문자,291,␠,0x99DA~0x99DB,0,A0,18,18,0x1A345,D2,4A,0x1A2A0,0x2B,0x35A,e2f0d9,False,False
0x99DB,369,문자,291,␠,0x99DA~0x99DB,1,28,12,12,0x1A344,5B,45,0x1A2A0,0x2B,0x35B,e2f0d9,False,False
0x99DC,370,문자,292,완,0x99DC~0x99DD,0,A0,F0,F0,0x1A343,D4,24,0x1A2A0,0x2B,0x35C,e9ae2b,True,False
0x99DD,370,문자,292,완,0x99DC~0x99DD,1,FA,9F,9F,0x1A342,2F,D4,0x1A2A0,0x2B,0x35D,e9ae2b,True,False
0x99DF,371,문자,293,전,0x99DE~0x99DF,1,28,DF,DF,0x1A340,5F,16,0x1A2A0,0x2B,0x35F,e9ae2b,True,False
0x99E0,372,제어,,,0x99E0~0x99E4,0,40,12,12,0x1A33F,78,4A,0x1A2A0,0x2B,0x360,fce4d6,False,False
0x99E1,372,제어,,,0x99E0~0x99E4,1,18,00,00,0x1A33E,51,39,0x1A2A0,0x2B,0x361,fce4d6,False,False
0x99E2,372,제어,,,0x99E0~0x99E4,2,B0,23,23,0x1A33D,EA,5D,0x1A2A0,0x2B,0x362,fce4d6,False,False
0x99E3,372,제어,,,0x99E0~0x99E4,3,38,21,21,0x1A33C,73,5C,0x1A2A0,0x2B,0x363,fce4d6,False,False
0x99E4,372,제어,,,0x99E0~0x99E4,4,E0,00,00,0x1A33B,1C,3C,0x1A2A0,0x2B,0x364,fce4d6,False,False
0x99E5,373,문자,294,␠,0x99E5~0x99E6,0,28,18,18,0x1A33A,65,55,0x1A2A0,0x2B,0x365,e2f0d9,False,False
0x99E7,374,문자,295,정,0x99E7~0x99E8,0,00,F0,F0,0x1A338,3F,2F,0x1A2A0,0x2B,0x367,e9ae2b,True,False
0x99E8,374,문자,295,정,0x99E7~0x99E8,1,23,DF,DF,0x1A337,63,1F,0x1A2A0,0x2B,0x368,e9ae2b,True,False
0x99E9,375,문자,296,반,0x99E9~0x99EA,0,21,90,90,0x1A336,62,D1,0x1A2A0,0x2B,0x369,e9ae2b,True,False
0x99EA,375,문자,296,반,0x99E9~0x99EA,1,00,39,39,0x1A335,42,7B,0x1A2A0,0x2B,0x36A,e9ae2b,True,False
0x99EB,376,문자,297,대,0x99EB~0x99EC,0,A0,B0,B0,0x1A334,E3,F3,0x1A2A0,0x2B,0x36B,e9ae2b,True,False
0x99EC,376,문자,297,대,0x99EB~0x99EC,1,12,2D,2D,0x1A333,56,71,0x1A2A0,0x2B,0x36C,e9ae2b,True,False
0x99ED,377,문자,298,잖,0x99ED~0x99EE,0,90,30,30,0x1A332,D5,75,0x1A2A0,0x2B,0x36D,e9ae2b,True,False
0x99EE,377,문자,298,잖,0x99ED~0x99EE,1,12,DF,DF,0x1A331,58,25,0x1A2A0,0x2B,0x36E,e9ae2b,True,False
0x99EF,378,문자,299,아,0x99EF~0x99F0,0,19,00,00,0x1A330,60,47,0x1A2A0,0x2B,0x36F,e9ae2b,True,False
0x99F0,378,문자,299,아,0x99EF~0x99F0,1,00,56,56,0x1A32F,48,9E,0x1A2A0,0x2B,0x370,e9ae2b,True,False
0x99F1,379,제어,,,0x99F1~0x99F5,0,73,12,12,0x1A32E,BC,5B,0x1A2A0,0x2B,0x371,fce4d6,False,False
0x99F2,379,제어,,,0x99F1~0x99F5,1,1A,00,00,0x1A32D,64,4A,0x1A2A0,0x2B,0x372,fce4d6,False,False
0x99F3,379,제어,,,0x99F1~0x99F5,2,00,23,23,0x1A32C,4B,6E,0x1A2A0,0x2B,0x373,fce4d6,False,False
0x99F4,379,제어,,,0x99F1~0x99F5,3,03,21,21,0x1A32B,4F,6D,0x1A2A0,0x2B,0x374,fce4d6,False,False
0x99F5,379,제어,,,0x99F1~0x99F5,4,15,00,00,0x1A32A,62,4D,0x1A2A0,0x2B,0x375,fce4d6,False,False
0x99F6,380,문자,300,。,0x99F6~0x99F7,0,00,30,30,0x1A329,4E,7E,0x1A2A0,0x2B,0x376,e2f0d9,False,False
0x99F8,381,문자,301,왜,0x99F8~0x99F9,0,11,F0,F0,0x1A327,61,40,0x1A2A0,0x2B,0x378,e9ae2b,True,False
0x99F9,381,문자,301,왜,0x99F8~0x99F9,1,23,C5,C5,0x1A326,74,16,0x1A2A0,0x2B,0x379,e9ae2b,True,False
0x99FA,382,문자,302,␠,0x99FA~0x99FB,0,21,18,18,0x1A325,73,6A,0x1A2A0,0x2B,0x37A,e2f0d9,False,False
0x99FB,382,문자,302,␠,0x99FA~0x99FB,1,00,12,12,0x1A324,53,65,0x1A2A0,0x2B,0x37B,e2f0d9,False,False
0x99FC,383,문자,303,여,0x99FC~0x99FD,0,70,50,50,0x1A323,C4,A4,0x1A2A0,0x2B,0x37C,e9ae2b,True,False
0x99FD,383,문자,303,여,0x99FC~0x99FD,1,60,9F,9F,0x1A322,B5,F4,0x1A2A0,0x2B,0x37D,e9ae2b,True,False
0x99FE,384,문자,304,기,0x99FE~0x99FF,0,20,B0,B0,0x1A321,76,06,0x1A2A0,0x2B,0x37E,e9ae2b,True,False
0x99FF,384,문자,304,기,0x99FE~0x99FF,1,76,21,21,0x1A320,CD,78,0x1A2A0,0x2B,0x37F,e9ae2b,True,False
0x9A00,385,문자,305,로,0x9A00~0x9A01,0,B0,D0,D0,0x1A31F,08,28,0x1A2A0,0x2B,0x380,e9ae2b,True,False
0x9A01,385,문자,305,로,0x9A00~0x9A01,1,28,31,31,0x1A31E,81,8A,0x1A2A0,0x2B,0x381,e9ae2b,True,False
0x9A02,386,문자,306,␠,0x9A02~0x9A03,0,80,18,18,0x1A31D,DA,72,0x1A2A0,0x2B,0x382,e2f0d9,False,False
0x9A03,386,문자,306,␠,0x9A02~0x9A03,1,DA,12,12,0x1A31C,35,6D,0x1A2A0,0x2B,0x383,e2f0d9,False,False
0x9A04,387,문자,307,온,0x9A04~0x9A05,0,F0,C0,C0,0x1A31B,4C,1C,0x1A2A0,0x2B,0x384,e9ae2b,True,False
0x9A05,387,문자,307,온,0x9A04~0x9A05,1,19,9F,9F,0x1A31A,76,FC,0x1A2A0,0x2B,0x385,e9ae2b,True,False
0x9A06,388,문자,308,␠,0x9A06~0x9A07,0,E0,18,18,0x1A319,3E,76,0x1A2A0,0x2B,0x386,e2f0d9,False,False
0x9A07,388,문자,308,␠,0x9A06~0x9A07,1,28,12,12,0x1A318,87,71,0x1A2A0,0x2B,0x387,e2f0d9,False,False
0x9A08,389,문자,309,거,0x9A08~0x9A09,0,80,90,90,0x1A317,E0,F0,0x1A2A0,0x2B,0x388,e9ae2b,True,False
0x9A09,389,문자,309,거,0x9A08~0x9A09,1,38,1D,1D,0x1A316,99,7E,0x1A2A0,0x2B,0x389,e9ae2b,True,False
0x9A0A,390,문자,310,야,0x9A0A~0x9A0B,0,20,00,00,0x1A315,82,62,0x1A2A0,0x2B,0x38A,e9ae2b,True,False
0x9A0B,390,문자,310,야,0x9A0A~0x9A0B,1,12,6C,6C,0x1A314,75,CF,0x1A2A0,0x2B,0x38B,e9ae2b,True,False
0x9A0D,391,제어,,,0x9A0C~0x9A10,1,11,00,00,0x1A312,76,65,0x1A2A0,0x2B,0x38D,fce4d6,False,False
0x9A0F,391,제어,,,0x9A0C~0x9A10,3,00,21,21,0x1A310,67,88,0x1A2A0,0x2B,0x38F,fce4d6,False,False
0x9A10,391,제어,,,0x9A0C~0x9A10,4,10,00,00,0x1A30F,78,68,0x1A2A0,0x2B,0x390,fce4d6,False,False
0x9A11,392,문자,311,！,0x9A11~0x9A12,0,11,A0,A0,0x1A30E,7A,09,0x1A2A0,0x2B,0x391,e2f0d9,False,False
0x9A13,393,문자,312,？,0x9A13~0x9A14,0,11,90,90,0x1A30C,7C,FB,0x1A2A0,0x2B,0x393,e2f0d9,False,False
0x9A14,393,문자,312,？,0x9A13~0x9A14,1,21,12,12,0x1A30B,8D,7E,0x1A2A0,0x2B,0x394,e2f0d9,False,False
0x9A15,394,제어,,,0x9A15~0x9A17,0,00,19,19,0x1A30A,6D,86,0x1A2A0,0x2B,0x395,fce4d6,False,False
0x9A16,394,제어,,,0x9A15~0x9A17,1,A0,00,00,0x1A309,0E,6E,0x1A2A0,0x2B,0x396,fce4d6,False,False
0x9A17,394,제어,,,0x9A15~0x9A17,2,18,73,73,0x1A308,87,E2,0x1A2A0,0x2B,0x397,fce4d6,False,False
0x9A18,395,제어,,,0x9A18~0x9A1A,0,C0,1A,1A,0x1A307,30,8A,0x1A2A0,0x2B,0x398,fce4d6,False,False
0x9A19,395,제어,,,0x9A18~0x9A1A,1,94,00,00,0x1A306,05,71,0x1A2A0,0x2B,0x399,fce4d6,False,False
0x9A1A,395,제어,,,0x9A18~0x9A1A,2,C0,03,03,0x1A305,32,75,0x1A2A0,0x2B,0x39A,fce4d6,False,False
0x9A1B,396,제어,,,0x9A1B~0x9A1C,0,38,15,15,0x1A304,AB,88,0x1A2A0,0x2B,0x39B,fce4d6,False,False
0x9A1C,396,제어,,,0x9A1B~0x9A1C,1,E0,00,00,0x1A303,54,74,0x1A2A0,0x2B,0x39C,fce4d6,False,False
0x9A1D,397,제어,,,0x9A1D~0x9A21,0,28,12,12,0x1A302,9D,87,0x1A2A0,0x2B,0x39D,fce4d6,False,False
0x9A1E,397,제어,,,0x9A1D~0x9A21,1,D0,11,11,0x1A301,46,87,0x1A2A0,0x2B,0x39E,fce4d6,False,False
0x9A1F,397,제어,,,0x9A1D~0x9A21,2,28,23,23,0x1A300,9F,9A,0x1A2A0,0x2B,0x39F,fce4d6,False,False
0x9A20,397,제어,,,0x9A1D~0x9A21,3,12,21,21,0x1A2FF,8A,99,0x1A2A0,0x2B,0x3A0,fce4d6,False,False
0x9A21,397,제어,,,0x9A1D~0x9A21,4,11,00,00,0x1A2FE,8A,79,0x1A2A0,0x2B,0x3A1,fce4d6,False,False
0x9A22,398,문자,313,인,0x9A22~0x9A23,0,23,A0,A0,0x1A2FD,9D,1A,0x1A2A0,0x2B,0x3A2,e9ae2b,True,False
0x9A23,398,문자,313,인,0x9A22~0x9A23,1,21,DE,DE,0x1A2FC,9C,59,0x1A2A0,0x2B,0x3A3,e9ae2b,True,False
0x9A24,399,문자,314,사,0x9A24~0x9A25,0,00,E0,E0,0x1A2FB,7C,5C,0x1A2A0,0x2B,0x3A4,e9ae2b,True,False
0x9A25,399,문자,314,사,0x9A24~0x9A25,1,60,3C,3C,0x1A2FA,DD,B9,0x1A2A0,0x2B,0x3A5,e9ae2b,True,False
0x9A26,400,문자,315,하,0x9A26~0x9A27,0,12,50,50,0x1A2F9,90,CE,0x1A2A0,0x2B,0x3A6,e9ae2b,True,False
0x9A27,400,문자,315,하,0x9A26~0x9A27,1,60,E3,E3,0x1A2F8,DF,62,0x1A2A0,0x2B,0x3A7,e9ae2b,True,False
0x9A28,401,문자,316,러,0x9A28~0x9A29,0,12,40,40,0x1A2F7,92,C0,0x1A2A0,0x2B,0x3A8,e9ae2b,True,False
0x9A29,401,문자,316,러,0x9A28~0x9A29,1,60,31,31,0x1A2F6,E1,B2,0x1A2A0,0x2B,0x3A9,e9ae2b,True,False
0x9A2A,402,문자,317,␠,0x9A2A~0x9A2B,0,12,18,18,0x1A2F5,94,9A,0x1A2A0,0x2B,0x3AA,e2f0d9,False,False
0x9A2B,402,문자,317,␠,0x9A2A~0x9A2B,1,10,12,12,0x1A2F4,93,95,0x1A2A0,0x2B,0x3AB,e2f0d9,False,False
0x9A2C,403,문자,318,왔,0x9A2C~0x9A2D,0,28,F0,F0,0x1A2F3,AC,74,0x1A2A0,0x2B,0x3AC,e9ae2b,True,False
0x9A2D,403,문자,318,왔,0x9A2C~0x9A2D,1,70,C1,C1,0x1A2F2,F5,46,0x1A2A0,0x2B,0x3AD,e9ae2b,True,False
0x9A2E,404,문자,319,어,0x9A2E~0x9A2F,0,38,00,00,0x1A2F1,BE,86,0x1A2A0,0x2B,0x3AE,e9ae2b,True,False
0x9A2F,404,문자,319,어,0x9A2E~0x9A2F,1,30,70,70,0x1A2F0,B7,F7,0x1A2A0,0x2B,0x3AF,e9ae2b,True,False
0x9A30,405,문자,320,、,0x9A30~0x9A31,0,28,20,20,0x1A2EF,B0,A8,0x1A2A0,0x2B,0x3B0,e2f0d9,False,False
0x9A31,405,문자,320,、,0x9A30~0x9A31,1,80,12,12,0x1A2EE,09,9B,0x1A2A0,0x2B,0x3B1,e2f0d9,False,False
0x9A32,406,제어,,,0x9A32~0x9A35,0,28,12,12,0x1A2ED,B2,9C,0x1A2A0,0x2B,0x3B2,fce4d6,False,False
0x9A33,406,제어,,,0x9A32~0x9A35,1,30,11,11,0x1A2EC,BB,9C,0x1A2A0,0x2B,0x3B3,fce4d6,False,False
0x9A34,406,제어,,,0x9A32~0x9A35,2,E3,23,23,0x1A2EB,6F,AF,0x1A2A0,0x2B,0x3B4,fce4d6,False,False
0x9A35,406,제어,,,0x9A32~0x9A35,3,F0,00,00,0x1A2EA,7D,8D,0x1A2A0,0x2B,0x3B5,fce4d6,False,False
0x9A36,407,제어,,,0x9A36~0x9A37,0,18,10,10,0x1A2E9,A6,9E,0x1A2A0,0x2B,0x3B6,fce4d6,False,False
0x9A37,407,제어,,,0x9A36~0x9A37,1,80,11,11,0x1A2E8,0F,A0,0x1A2A0,0x2B,0x3B7,fce4d6,False,False
0x9A38,408,제어,,,0x9A38~0x9A3B,0,29,12,12,0x1A2E7,B9,A2,0x1A2A0,0x2B,0x3B8,fce4d6,False,False
0x9A39,408,제어,,,0x9A38~0x9A3B,1,40,11,11,0x1A2E6,D1,A2,0x1A2A0,0x2B,0x3B9,fce4d6,False,False
0x9A3A,408,제어,,,0x9A38~0x9A3B,2,B3,21,21,0x1A2E5,45,B3,0x1A2A0,0x2B,0x3BA,fce4d6,False,False
0x9A3B,408,제어,,,0x9A38~0x9A3B,3,B0,00,00,0x1A2E4,43,93,0x1A2A0,0x2B,0x3BB,fce4d6,False,False
0x9A3C,409,문자,321,마,0x9A3C~0x9A3D,0,18,B0,B0,0x1A2E3,AC,44,0x1A2A0,0x2B,0x3BC,e9ae2b,True,False
0x9A3D,409,문자,321,마,0x9A3C~0x9A3D,1,A0,34,34,0x1A2E2,35,C9,0x1A2A0,0x2B,0x3BD,e9ae2b,True,False
0x9A3E,410,문자,322,지,0x9A3E~0x9A3F,0,28,10,10,0x1A2E1,BE,A6,0x1A2A0,0x2B,0x3BE,e9ae2b,True,False
0x9A3F,410,문자,322,지,0x9A3E~0x9A3F,1,D0,E0,E0,0x1A2E0,67,77,0x1A2A0,0x2B,0x3BF,e9ae2b,True,False
0x9A40,411,문자,323,막,0x9A40~0x9A41,0,18,C0,C0,0x1A2DF,B0,58,0x1A2A0,0x2B,0x3C0,e9ae2b,True,False
0x9A41,411,문자,323,막,0x9A40~0x9A41,1,30,34,34,0x1A2DE,C9,CD,0x1A2A0,0x2B,0x3C1,e9ae2b,True,False
0x9A42,412,문자,324,␠,0x9A42~0x9A43,0,38,18,18,0x1A2DD,D2,B2,0x1A2A0,0x2B,0x3C2,e2f0d9,False,False
0x9A43,412,문자,324,␠,0x9A42~0x9A43,1,A0,12,12,0x1A2DC,3B,AD,0x1A2A0,0x2B,0x3C3,e2f0d9,False,False
0x9A44,413,문자,325,인,0x9A44~0x9A45,0,28,A0,A0,0x1A2DB,C4,3C,0x1A2A0,0x2B,0x3C4,e9ae2b,True,False
0x9A45,413,문자,325,인,0x9A44~0x9A45,1,90,DE,DE,0x1A2DA,2D,7B,0x1A2A0,0x2B,0x3C5,e9ae2b,True,False
0x9A46,414,문자,326,사,0x9A46~0x9A47,0,38,E0,E0,0x1A2D9,D6,7E,0x1A2A0,0x2B,0x3C6,e9ae2b,True,False
0x9A47,414,문자,326,사,0x9A46~0x9A47,1,A0,3C,3C,0x1A2D8,3F,DB,0x1A2A0,0x2B,0x3C7,e9ae2b,True,False
0x9A48,415,문자,327,를,0x9A48~0x9A49,0,28,50,50,0x1A2D7,C8,F0,0x1A2A0,0x2B,0x3C8,e9ae2b,True,False
0x9A49,415,문자,327,를,0x9A48~0x9A49,1,40,34,34,0x1A2D6,E1,D5,0x1A2A0,0x2B,0x3C9,e9ae2b,True,False
0x9A4A,416,제어,,,0x9A4A~0x9A4E,0,18,12,12,0x1A2D5,BA,B4,0x1A2A0,0x2B,0x3CA,fce4d6,False,False
0x9A4B,416,제어,,,0x9A4A~0x9A4E,1,B0,11,11,0x1A2D4,53,B4,0x1A2A0,0x2B,0x3CB,fce4d6,False,False
0x9A4C,416,제어,,,0x9A4A~0x9A4E,2,18,23,23,0x1A2D3,BC,C7,0x1A2A0,0x2B,0x3CC,fce4d6,False,False
0x9A4D,416,제어,,,0x9A4A~0x9A4E,3,90,21,21,0x1A2D2,35,C6,0x1A2A0,0x2B,0x3CD,fce4d6,False,False
0x9A4E,416,제어,,,0x9A4A~0x9A4E,4,38,00,00,0x1A2D1,DE,A6,0x1A2A0,0x2B,0x3CE,fce4d6,False,False
0x9A55,420,문자,331,␠,0x9A55~0x9A56,0,12,18,18,0x1A2CA,BF,C5,0x1A2A0,0x2B,0x3D5,e2f0d9,False,False
0x9A56,420,문자,331,␠,0x9A55~0x9A56,1,11,12,12,0x1A2C9,BF,C0,0x1A2A0,0x2B,0x3D6,e2f0d9,False,False
0x9A57,421,문자,332,조,0x9A57~0x9A58,0,23,F0,F0,0x1A2C8,D2,9F,0x1A2A0,0x2B,0x3D7,e9ae2b,True,False
0x9A58,421,문자,332,조,0x9A57~0x9A58,1,00,EB,EB,0x1A2C7,B0,9B,0x1A2A0,0x2B,0x3D8,e9ae2b,True,False
0x9A59,422,문자,333,금,0x9A59~0x9A5A,0,20,80,80,0x1A2C6,D1,31,0x1A2A0,0x2B,0x3D9,e9ae2b,True,False
0x9A5A,422,문자,333,금,0x9A59~0x9A5A,1,38,21,21,0x1A2C5,EA,D3,0x1A2A0,0x2B,0x3DA,e9ae2b,True,False
0x9A5B,423,문자,334,␠,0x9A5B~0x9A5C,0,30,18,18,0x1A2C4,E3,CB,0x1A2A0,0x2B,0x3DB,e2f0d9,False,False
0x9A5C,423,문자,334,␠,0x9A5B~0x9A5C,1,28,12,12,0x1A2C3,DC,C6,0x1A2A0,0x2B,0x3DC,e2f0d9,False,False
0x9A5D,424,문자,335,먼,0x9A5D~0x9A5E,0,80,40,40,0x1A2C2,35,F5,0x1A2A0,0x2B,0x3DD,e9ae2b,True,False
0x9A5E,424,문자,335,먼,0x9A5D~0x9A5E,1,28,35,35,0x1A2C1,DE,EB,0x1A2A0,0x2B,0x3DE,e9ae2b,True,False
0x9A5F,425,문자,336,␠,0x9A5F~0x9A60,0,20,18,18,0x1A2C0,D7,CF,0x1A2A0,0x2B,0x3DF,e2f0d9,False,False
0x9A60,425,문자,336,␠,0x9A5F~0x9A60,1,38,12,12,0x1A2BF,F0,CA,0x1A2A0,0x2B,0x3E0,e2f0d9,False,False
0x9A61,426,문자,337,곳,0x9A61~0x9A62,0,20,90,90,0x1A2BE,D9,49,0x1A2A0,0x2B,0x3E1,e9ae2b,True,False
0x9A62,426,문자,337,곳,0x9A61~0x9A62,1,12,20,20,0x1A2BD,CC,DA,0x1A2A0,0x2B,0x3E2,e9ae2b,True,False
0x9A63,427,문자,338,으,0x9A63~0x9A64,0,15,30,30,0x1A2BC,D0,EB,0x1A2A0,0x2B,0x3E3,e9ae2b,True,False
0x9A64,427,문자,338,으,0x9A63~0x9A64,1,00,DE,DE,0x1A2BB,BC,9A,0x1A2A0,0x2B,0x3E4,e9ae2b,True,False
0x9A65,428,문자,339,로,0x9A65~0x9A66,0,12,D0,D0,0x1A2BA,CF,8D,0x1A2A0,0x2B,0x3E5,e9ae2b,True,False
0x9A66,428,문자,339,로,0x9A65~0x9A66,1,00,31,31,0x1A2B9,BE,EF,0x1A2A0,0x2B,0x3E6,e9ae2b,True,False
0x9A67,429,문자,340,␠,0x9A67~0x9A68,0,12,18,18,0x1A2B8,D1,D7,0x1A2A0,0x2B,0x3E7,e2f0d9,False,False
0x9A68,429,문자,340,␠,0x9A67~0x9A68,1,00,12,12,0x1A2B7,C0,D2,0x1A2A0,0x2B,0x3E8,e2f0d9,False,False
0x9A69,430,문자,341,떠,0x9A69~0x9A6A,0,20,90,90,0x1A2B6,E1,51,0x1A2A0,0x2B,0x3E9,e9ae2b,True,False
0x9A6A,430,문자,341,떠,0x9A69~0x9A6A,1,18,30,30,0x1A2B5,DA,F2,0x1A2A0,0x2B,0x3EA,e9ae2b,True,False
0x9A6B,431,문자,342,나,0x9A6B~0x9A6C,0,A0,B0,B0,0x1A2B4,63,73,0x1A2A0,0x2B,0x3EB,e9ae2b,True,False
0x9A6C,431,문자,342,나,0x9A6B~0x9A6C,1,28,24,24,0x1A2B3,EC,E8,0x1A2A0,0x2B,0x3EC,e9ae2b,True,False
0x9A6D,432,문자,343,야,0x9A6D~0x9A6E,0,F0,00,00,0x1A2B2,B5,C5,0x1A2A0,0x2B,0x3ED,e9ae2b,True,False
0x9A6E,432,문자,343,야,0x9A6D~0x9A6E,1,19,6C,6C,0x1A2B1,DF,32,0x1A2A0,0x2B,0x3EE,e9ae2b,True,False
0x9A6F,433,문자,344,␠,0x9A6F~0x9A70,0,80,18,18,0x1A2B0,47,DF,0x1A2A0,0x2B,0x3EF,e2f0d9,False,False
0x9A70,433,문자,344,␠,0x9A6F~0x9A70,1,28,12,12,0x1A2AF,F0,DA,0x1A2A0,0x2B,0x3F0,e2f0d9,False,False
0x9A71,434,문자,345,해,0x9A71~0x9A72,0,F0,B0,B0,0x1A2AE,B9,79,0x1A2A0,0x2B,0x3F1,e9ae2b,True,False
0x9A72,434,문자,345,해,0x9A71~0x9A72,1,28,E3,E3,0x1A2AD,F2,AD,0x1A2A0,0x2B,0x3F2,e9ae2b,True,False
0x9A73,435,문자,346,서,0x9A73~0x9A74,0,90,50,50,0x1A2AC,5B,1B,0x1A2A0,0x2B,0x3F3,e9ae2b,True,False
0x9A74,435,문자,346,서,0x9A73~0x9A74,1,28,3D,3D,0x1A2AB,F4,09,0x1A2A0,0x2B,0x3F4,e9ae2b,True,False
0x9A75,436,문자,347,・,0x9A75~0x9A76,0,30,60,60,0x1A2AA,FD,2D,0x1A2A0,0x2B,0x3F5,e2f0d9,False,False
0x9A76,436,문자,347,・,0x9A75~0x9A76,1,19,12,12,0x1A2A9,E7,E0,0x1A2A0,0x2B,0x3F6,e2f0d9,False,False
